Column Name,Unique Value Count,Value,Proposed_Numeric_Code
60.你同意以下敘述嗎？ - 60-1.做任何決定前，我會試著去了解每個人不同的意見,4,很同意,4.0
60.你同意以下敘述嗎？ - 60-1.做任何決定前，我會試著去了解每個人不同的意見,4,還算同意,3.0
60.你同意以下敘述嗎？ - 60-2.為了想更了解朋友，我會設法以他們的立場與角度看待事情,4,不太同意,2.0
60.你同意以下敘述嗎？ - 60-2.為了想更了解朋友，我會設法以他們的立場與角度看待事情,4,很不同意,1.0
60.你同意以下敘述嗎？ - 60-2.為了想更了解朋友，我會設法以他們的立場與角度看待事情,4,很同意,4.0
60.你同意以下敘述嗎？ - 60-2.為了想更了解朋友，我會設法以他們的立場與角度看待事情,4,還算同意,3.0
60.你同意以下敘述嗎？ - 60-3.當有人感到難過時，我通常可以理解他們的感受,4,不太同意,2.0
60.你同意以下敘述嗎？ - 60-3.當有人感到難過時，我通常可以理解他們的感受,4,很不同意,1.0
60.你同意以下敘述嗎？ - 60-3.當有人感到難過時，我通常可以理解他們的感受,4,很同意,4.0
60.你同意以下敘述嗎？ - 60-3.當有人感到難過時，我通常可以理解他們的感受,4,還算同意,3.0
60.你同意以下敘述嗎？ - 60-4.當我對某人感到失望時，我會先設身處地的為他想,4,不太同意,2.0
60.你同意以下敘述嗎？ - 60-4.當我對某人感到失望時，我會先設身處地的為他想,4,很不同意,1.0
60.你同意以下敘述嗎？ - 60-4.當我對某人感到失望時，我會先設身處地的為他想,4,很同意,4.0
60.你同意以下敘述嗎？ - 60-4.當我對某人感到失望時，我會先設身處地的為他想,4,還算同意,3.0
60.你同意以下敘述嗎？ - 60-5.批評別人之前，我會嘗試想像如果換做自己，在當下會有什麼感受,4,不太同意,2.0
60.你同意以下敘述嗎？ - 60-5.批評別人之前，我會嘗試想像如果換做自己，在當下會有什麼感受,4,很不同意,1.0
60.你同意以下敘述嗎？ - 60-5.批評別人之前，我會嘗試想像如果換做自己，在當下會有什麼感受,4,很同意,4.0
60.你同意以下敘述嗎？ - 60-5.批評別人之前，我會嘗試想像如果換做自己，在當下會有什麼感受,4,還算同意,3.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-1.你不會因為休閒娛樂而耽誤應該要完成的功課或工作。,3,不太符合,2.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-1.你不會因為休閒娛樂而耽誤應該要完成的功課或工作。,3,很不符合,1.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-1.你不會因為休閒娛樂而耽誤應該要完成的功課或工作。,3,很符合,4.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-2.你不需要別人提醒就會自動去做功課或工作。,3,不太符合,2.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-2.你不需要別人提醒就會自動去做功課或工作。,3,很不符合,1.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-2.你不需要別人提醒就會自動去做功課或工作。,3,很符合,4.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-3.做事時你能集中注意力。,3,不太符合,2.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-3.做事時你能集中注意力。,3,很不符合,1.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-3.做事時你能集中注意力。,3,很符合,4.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-4.你對生活和學習的意義感到迷惘，所以你選擇什麼事都不做。,3,不太符合,2.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-4.你對生活和學習的意義感到迷惘，所以你選擇什麼事都不做。,3,很不符合,1.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-4.你對生活和學習的意義感到迷惘，所以你選擇什麼事都不做。,3,很符合,4.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-5.你覺得靠你個人的努力很難改變什麼，所以你選擇放棄打拼。,3,不太符合,2.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-5.你覺得靠你個人的努力很難改變什麼，所以你選擇放棄打拼。,3,很不符合,1.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-5.你覺得靠你個人的努力很難改變什麼，所以你選擇放棄打拼。,3,很符合,4.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-6.你總是很不情願去做那些需要努力才能完成的事情。,3,不太符合,2.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-6.你總是很不情願去做那些需要努力才能完成的事情。,3,很不符合,1.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-6.你總是很不情願去做那些需要努力才能完成的事情。,3,很符合,4.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-7.你喜歡冒險。,3,不太符合,2.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-7.你喜歡冒險。,3,很不符合,1.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-7.你喜歡冒險。,3,很符合,4.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-8.你會去做大部分的人覺得危險的事情。,3,不太符合,2.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-8.你會去做大部分的人覺得危險的事情。,3,很不符合,1.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-8.你會去做大部分的人覺得危險的事情。,3,很符合,4.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-9.對你來說，生命如果沒有冒險就會黯然失色。,3,不太符合,2.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-9.對你來說，生命如果沒有冒險就會黯然失色。,3,很不符合,1.0
61.請告訴我下列敘述符不符合你個人的情況？ - 61-9.對你來說，生命如果沒有冒險就會黯然失色。,3,很符合,4.0
62-1.鋁箔包、樂利包或瓶裝的含糖飲料,6,1-7瓶,1.0
62-1.鋁箔包、樂利包或瓶裝的含糖飲料,6,22-28,
62-1.鋁箔包、樂利包或瓶裝的含糖飲料,6,29-35瓶,5.0
62-1.鋁箔包、樂利包或瓶裝的含糖飲料,6,36瓶以上,6.0
62-1.鋁箔包、樂利包或瓶裝的含糖飲料,6,8-14瓶,2.0
62-1.鋁箔包、樂利包或瓶裝的含糖飲料,6,沒有,0.0
62-2.手搖杯,7,1-2杯,1.0
62-2.手搖杯,7,11杯以上,6.0
62-2.手搖杯,7,3-4杯,2.0
62-2.手搖杯,7,5-6杯,3.0
62-2.手搖杯,7,7-8杯,4.0
62-2.手搖杯,7,9-10,5.0
62-2.手搖杯,7,沒有,0.0
62-3.提神或能量飲料（如蠻牛、red bull、Monster等）,7,1-7瓶/罐,1.0
62-3.提神或能量飲料（如蠻牛、red bull、Monster等）,7,15-21瓶/罐,3.0
62-3.提神或能量飲料（如蠻牛、red bull、Monster等）,7,22-28瓶/罐,4.0
62-3.提神或能量飲料（如蠻牛、red bull、Monster等）,7,29-35瓶/罐,5.0
62-3.提神或能量飲料（如蠻牛、red bull、Monster等）,7,36瓶/罐以上,6.0
62-3.提神或能量飲料（如蠻牛、red bull、Monster等）,7,8-14瓶/罐,2.0
62-3.提神或能量飲料（如蠻牛、red bull、Monster等）,7,沒有,0.0
63.過去一個月中，你平均每天喝多少次咖啡？,7,一天不到1次,1.0
63.過去一個月中，你平均每天喝多少次咖啡？,7,每天1次,4.0
63.過去一個月中，你平均每天喝多少次咖啡？,7,每天2次,3.0
63.過去一個月中，你平均每天喝多少次咖啡？,7,每天3次,4.0
63.過去一個月中，你平均每天喝多少次咖啡？,7,每天4次,5.0
63.過去一個月中，你平均每天喝多少次咖啡？,7,每天5次（含）以上,6.0
63.過去一個月中，你平均每天喝多少次咖啡？,7,都沒有喝,0.0
