student_id,class_source_raw,class_numeric_final,parse_method,conversion_stage
s112064515065,816,816,numeric_integer,numeric_integer
s112064515066,816,816,numeric_integer,numeric_integer
s112064515067,816,816,numeric_integer,numeric_integer
s112064515068,816,816,numeric_integer,numeric_integer
s112064515069,816,816,numeric_integer,numeric_integer
s112064515070,816,816,numeric_integer,numeric_integer
s112064515071,816,816,numeric_integer,numeric_integer
s112064515072,816,816,numeric_integer,numeric_integer
s112064515073,816,816,numeric_integer,numeric_integer
s112064515074,816,816,numeric_integer,numeric_integer
s112064515075,816,816,numeric_integer,numeric_integer
s112064515076,816,816,numeric_integer,numeric_integer
s112064515077,816,816,numeric_integer,numeric_integer
s112064515078,816,816,numeric_integer,numeric_integer
s112064515079,816,816,numeric_integer,numeric_integer
s113064515007,816,816,numeric_integer,numeric_integer
s112064519024,803,803,numeric_integer,numeric_integer
s112064519025,803,803,numeric_integer,numeric_integer
s112064519026,803,803,numeric_integer,numeric_integer
s112064519027,803,803,numeric_integer,numeric_integer
s112064519028,803,803,numeric_integer,numeric_integer
s112064519029,803,803,numeric_integer,numeric_integer
s112064519030,803,803,numeric_integer,numeric_integer
s112064519031,803,803,numeric_integer,numeric_integer
s112064519032,803,803,numeric_integer,numeric_integer
s112064519033,803,803,numeric_integer,numeric_integer
s112064519034,803,803,numeric_integer,numeric_integer
s112064519035,803,803,numeric_integer,numeric_integer
s112064519036,803,803,numeric_integer,numeric_integer
s112064519037,803,803,numeric_integer,numeric_integer
s112064519038,803,803,numeric_integer,numeric_integer
s112064519039,803,803,numeric_integer,numeric_integer
s112064519040,803,803,numeric_integer,numeric_integer
s112064519041,803,803,numeric_integer,numeric_integer
s112064519042,803,803,numeric_integer,numeric_integer
s112064519043,803,803,numeric_integer,numeric_integer
s112064519044,803,803,numeric_integer,numeric_integer
s112064519045,803,803,numeric_integer,numeric_integer
s112064519046,803,803,numeric_integer,numeric_integer
s112064519047,803,803,numeric_integer,numeric_integer
s112064519048,803,803,numeric_integer,numeric_integer
s112064519049,803,803,numeric_integer,numeric_integer
s112064521024,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521025,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521026,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521027,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521028,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521029,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521030,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521031,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521032,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521033,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521034,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521035,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521036,8年1班,801,grade_year_class_pattern,grade_year_class_pattern
s112064521039,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521040,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521041,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521042,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521043,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521044,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521045,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521046,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521047,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521048,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521049,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064521050,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s113064521005,8年3班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523048,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523049,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523050,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523051,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523052,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523053,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523054,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523055,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523056,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523057,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523058,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523059,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523060,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523061,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523062,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523063,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523064,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523065,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523066,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523067,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523068,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523069,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523070,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523071,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523072,八年八班,808,grade_year_class_pattern,grade_year_class_pattern
s112064523024,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523025,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523026,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523027,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523028,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523029,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523030,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523032,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523033,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523034,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523035,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523036,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523037,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523038,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523039,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523040,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523041,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523043,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064523044,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s113064523003,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s113064523004,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s113064523005,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s113064523006,八年三班,803,grade_year_class_pattern,grade_year_class_pattern
s112064526024,801,801,numeric_integer,numeric_integer
s112064526025,801,801,numeric_integer,numeric_integer
s112064526026,801,801,numeric_integer,numeric_integer
s112064526027,801,801,numeric_integer,numeric_integer
s112064526028,801,801,numeric_integer,numeric_integer
s112064526029,801,801,numeric_integer,numeric_integer
s112064526030,801,801,numeric_integer,numeric_integer
s112064526031,801,801,numeric_integer,numeric_integer
s112064526032,801,801,numeric_integer,numeric_integer
s112064526033,801,801,numeric_integer,numeric_integer
s112064526034,801,801,numeric_integer,numeric_integer
s112064526036,801,801,numeric_integer,numeric_integer
s112064526037,801,801,numeric_integer,numeric_integer
s112064526038,801,801,numeric_integer,numeric_integer
s112064526039,801,801,numeric_integer,numeric_integer
s112064526041,801,801,numeric_integer,numeric_integer
s112064526042,801,801,numeric_integer,numeric_integer
s112064526043,801,801,numeric_integer,numeric_integer
s112064526044,801,801,numeric_integer,numeric_integer
s112064526045,801,801,numeric_integer,numeric_integer
s112064526046,801,801,numeric_integer,numeric_integer
s112064526047,801,801,numeric_integer,numeric_integer
s112064526049,801,801,numeric_integer,numeric_integer
s112064526050,801,801,numeric_integer,numeric_integer
s113064526003,801,801,numeric_integer,numeric_integer
s113064526004,801,801,numeric_integer,numeric_integer
s112064526052,804,804,numeric_integer,numeric_integer
s112064526053,804,804,numeric_integer,numeric_integer
s112064526055,804,804,numeric_integer,numeric_integer
s112064526056,804,804,numeric_integer,numeric_integer
s112064526060,804,804,numeric_integer,numeric_integer
s112064526061,804,804,numeric_integer,numeric_integer
s112064526063,804,804,numeric_integer,numeric_integer
s112064526064,804,804,numeric_integer,numeric_integer
s112064526065,804,804,numeric_integer,numeric_integer
s112064526066,804,804,numeric_integer,numeric_integer
s112064526067,804,804,numeric_integer,numeric_integer
s112064526068,804,804,numeric_integer,numeric_integer
s112064526069,804,804,numeric_integer,numeric_integer
s112064526071,804,804,numeric_integer,numeric_integer
s112064526072,804,804,numeric_integer,numeric_integer
s112064526074,804,804,numeric_integer,numeric_integer
s112064526075,804,804,numeric_integer,numeric_integer
s112064526076,804,804,numeric_integer,numeric_integer
s112064533024,801,801,numeric_integer,numeric_integer
s112064533025,801,801,numeric_integer,numeric_integer
s112064533026,801,801,numeric_integer,numeric_integer
s112064533027,801,801,numeric_integer,numeric_integer
s112064533029,801,801,numeric_integer,numeric_integer
s112064533032,802,802,numeric_integer,numeric_integer
s112064533034,802,802,numeric_integer,numeric_integer
s112064533035,802,802,numeric_integer,numeric_integer
s112064533036,802,802,numeric_integer,numeric_integer
s113064533004,802,802,numeric_integer,numeric_integer
s113064533005,802,802,numeric_integer,numeric_integer
s112064537044,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537045,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537046,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537047,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537049,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537050,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537051,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537052,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537053,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537054,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537055,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537056,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537057,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537058,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537059,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537060,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537061,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537062,八年18班,818,grade_year_class_pattern,grade_year_class_pattern
s112064537024,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537025,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537026,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537027,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537028,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537029,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537030,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537031,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537032,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537033,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537034,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537035,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537036,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537037,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537038,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537039,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537040,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064537041,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s113064537003,八年9班,809,grade_year_class_pattern,grade_year_class_pattern
s112064538055,八年十一班,811,grade_year_class_pattern,grade_year_class_pattern
s112064538056,八年十一班,811,grade_year_class_pattern,grade_year_class_pattern
s112064538057,八年十一班,811,grade_year_class_pattern,grade_year_class_pattern
